index Run NumInRun Step StepSequence Temp E_pair E_mol TotEng Press Volume
70 1 70 700000 700000 0.65014538 -1.1211766 1.7060167 1.5600568 7.9994501 294954.13
71 1 71 710000 710000 0.64463144 -1.123972 1.6955754 1.5385491 8.007365 294827.02
72 1 72 720000 720000 0.64047098 -1.1256966 1.6866256 1.5216341 8.0055154 294746.34
73 1 73 730000 730000 0.63489762 -1.1279831 1.6738498 1.4982118 7.9761866 294547.97
74 1 74 740000 740000 0.62905139 -1.1295744 1.6641968 1.4781982 7.9599753 294432.99
75 1 75 750000 750000 0.62555515 -1.1313524 1.6545632 1.4615423 8.0006093 294295.23
76 1 76 760000 760000 0.62041216 -1.1324199 1.6426738 1.4408709 8.0126077 294130.64
77 1 77 770000 770000 0.61467905 -1.1341858 1.6332378 1.4210693 7.9998518 294016.75
78 1 78 780000 780000 0.61112214 -1.1363952 1.6235694 1.4038561 7.9692663 293867.55
79 1 79 790000 790000 0.60452228 -1.1374077 1.6133914 1.3827659 7.9762183 293741.6
80 1 80 800000 800000 0.60080243 -1.1403502 1.6042937 1.3651459 8.0089615 293561.23
81 1 81 810000 810000 0.59547172 -1.1414567 1.5940453 1.345795 7.992921 293422.93
82 1 82 820000 820000 0.59157196 -1.1426923 1.5848918 1.3295562 7.9940987 293373.88
83 1 83 830000 830000 0.58477941 -1.1443818 1.576007 1.308793 8.0407366 293199.14
84 1 84 840000 840000 0.5800884 -1.1466935 1.5655534 1.2889913 7.9989336 293104.09
85 1 85 850000 850000 0.57552895 -1.1481527 1.5570185 1.272158 7.9937153 292945.98
86 1 86 860000 860000 0.56923338 -1.1505151 1.5489681 1.2523019 8.0287105 292796.84
87 1 87 870000 870000 0.56464468 -1.1511012 1.5397652 1.2356299 8.0133694 292721.92
88 1 88 880000 880000 0.55915909 -1.1529962 1.5307694 1.2165107 8.0035256 292598.06
89 1 89 890000 890000 0.55541838 -1.1543428 1.5205906 1.1993742 8.0219353 292471.24
90 1 90 900000 900000 0.54972423 -1.1559609 1.5129315 1.1815559 8.0007672 292372.4
91 1 91 910000 910000 0.54442961 -1.158564 1.5057151 1.1637944 7.9937498 292163.79
92 1 92 920000 920000 0.54066627 -1.1594228 1.4967586 1.1483341 8.0113863 292106.34
93 1 93 930000 930000 0.53590134 -1.1609886 1.4876156 1.1304779 8.0295332 291989.63
94 1 94 940000 940000 0.53039887 -1.1621982 1.4809664 1.1143654 8.0031357 291840.05
95 1 95 950000 950000 0.52587371 -1.1635126 1.4723215 1.0976184 8.0234392 291784.46
96 1 96 960000 960000 0.52010581 -1.1648959 1.4647595 1.0800212 8.0253985 291676.26
97 1 97 970000 970000 0.51527784 -1.1661373 1.4572712 1.0640495 7.9978256 291519.84
98 1 98 980000 980000 0.51047604 -1.1685448 1.4488268 1.0459951 7.9908535 291451.75
99 1 99 990000 990000 0.50515545 -1.1691088 1.4407333 1.0293566 8.0138 291322.65
100 1 100 1000000 1000000 0.50048125 -1.1701793 1.4339231 1.0144646 8.0030345 291209.4
101 2 1 1010000 10000 0.99856514 -0.95855457 2.7351587 3.2744497 7.9923976 307382.88
102 2 2 1020000 20000 0.99793821 -0.95687155 2.7323956 3.2724292 7.9705729 307426.66
103 2 3 1030000 30000 0.99894532 -0.95707117 2.7308604 3.2722051 8.0100328 307352.19
104 2 4 1040000 40000 0.9986413 -0.95797504 2.7342291 3.2742139 8.0141552 307396.63
105 2 5 1050000 50000 0.99623399 -0.95679234 2.7315702 3.2691268 7.963376 307363.09
106 2 6 1060000 60000 0.99803668 -0.95738884 2.7257802 3.2654443 8.0195127 307369.78
107 2 7 1070000 70000 0.9959353 -0.95743988 2.7264011 3.2628621 7.9915999 307365.64
108 2 8 1080000 80000 0.99629449 -0.9584863 2.7233 3.2592534 7.9902402 307306.52
109 2 9 1090000 90000 0.99502639 -0.95808042 2.7227918 3.2572489 7.9728899 307279.29
110 2 10 1100000 100000 0.99283985 -0.9584302 2.7209065 3.251734 7.9970125 307246.25
111 2 11 1110000 110000 0.9947459 -0.9599488 2.7214767 3.2536447 8.0000316 307207.11
112 2 12 1120000 120000 0.9934733 -0.95900558 2.7167102 3.2479125 8.0232944 307232.55
113 2 13 1130000 130000 0.99298803 -0.95986578 2.7160384 3.2456526 7.9796839 307205.78
114 2 14 1140000 140000 0.99268227 -0.95947766 2.7163243 3.245868 7.9673612 307214.52
115 2 15 1150000 150000 0.9943079 -0.95960258 2.7129162 3.2447734 7.9746878 307203.74
116 2 16 1160000 160000 0.99045485 -0.9599602 2.7134386 3.2391586 7.9835485 307120.58
117 2 17 1170000 170000 0.99035936 -0.96051487 2.7138183 3.2388404 7.9864156 307159.83
118 2 18 1180000 180000 0.99234194 -0.96068021 2.7139917 3.2418223 8.0153654 307144.67
119 2 19 1190000 190000 0.9912472 -0.96076857 2.7142899 3.2403901 7.9999472 307166.06
120 2 20 1200000 200000 0.99014217 -0.96204331 2.7113153 3.2344832 8.0023794 307096.01
121 2 21 1210000 210000 0.98964896 -0.9614921 2.7045661 3.2275454 7.9639665 307101.27
122 2 22 1220000 220000 0.99012154 -0.96409777 2.7060741 3.2271565 8.0124294 307064.68
123 2 23 1230000 230000 0.98800706 -0.96082559 2.7026783 3.2238613 7.9877399 307075.81
124 2 24 1240000 240000 0.98940836 -0.96208982 2.7020383 3.2240589 8.0166816 307023.59
125 2 25 1250000 250000 0.9859122 -0.96184348 2.7017988 3.2188216 7.973685 307007.76
126 2 26 1260000 260000 0.98503545 -0.9623693 2.7030267 3.2182085 7.9870303 307030.07
127 2 27 1270000 270000 0.9855707 -0.96211316 2.6974376 3.2136784 8.002468 306985.38
128 2 28 1280000 280000 0.98625471 -0.96429967 2.6970556 3.212136 7.9755096 306975.38
129 2 29 1290000 290000 0.98521486 -0.96112744 2.69333 3.2100229 8.0187431 306961.62
130 2 30 1300000 300000 0.98526286 -0.96404915 2.6954026 3.2092457 7.9674141 306956.84
131 2 31 1310000 310000 0.9847291 -0.96359757 2.6923264 3.2058204 7.9851852 306869.92
132 2 32 1320000 320000 0.98433801 -0.96177208 2.692762 3.2074949 8.0127322 306932.14
133 2 33 1330000 330000 0.98332296 -0.96401873 2.6888358 3.1997995 8.0036572 306869.4
134 2 34 1340000 340000 0.983431 -0.9651091 2.6875763 3.1976116 8.0260195 306916.99
135 2 35 1350000 350000 0.98133708 -0.96548334 2.6830295 3.1895498 7.9946074 306773.93
136 2 36 1360000 360000 0.98079103 -0.96360643 2.687492 3.1950701 7.99613 306886.87
137 2 37 1370000 370000 0.98278077 -0.96453993 2.6838713 3.1935005 8.0111281 306847.74
138 2 38 1380000 380000 0.98134237 -0.96313562 2.6819617 3.1908376 8.0161874 306847.06
139 2 39 1390000 390000 0.98142179 -0.96567095 2.6814195 3.1878792 8.0124631 306776.08
140 2 40 1400000 400000 0.98035916 -0.96556664 2.6786512 3.1836212 7.9985661 306752.33
141 2 41 1410000 410000 0.97953536 -0.96519009 2.6782012 3.1823121 7.9871485 306716.63
142 2 42 1420000 420000 0.97762755 -0.96486768 2.6778124 3.179384 8.01977 306738.86
143 2 43 1430000 430000 0.97752367 -0.96570767 2.6771859 3.1777617 8.0106871 306685.55
144 2 44 1440000 440000 0.97915223 -0.96659993 2.6752306 3.177357 8.0027905 306677.73
145 2 45 1450000 450000 0.97695425 -0.96730147 2.6724731 3.170601 7.9773045 306629.96
146 2 46 1460000 460000 0.9761877 -0.96841449 2.6726522 3.1685172 8.0264363 306621.36
147 2 47 1470000 470000 0.97736551 -0.96791879 2.672346 3.1704734 7.9917901 306645.28
148 2 48 1480000 480000 0.9771802 -0.96711186 2.6713638 3.1700203 7.9959314 306608.97
149 2 49 1490000 490000 0.97586724 -0.96875531 2.6694662 3.1645097 7.9881513 306581.09
150 2 50 1500000 500000 0.97577633 -0.96824389 2.6678435 3.1632621 7.9823104 306526.73
151 2 51 1510000 510000 0.97450575 -0.96755414 2.6681414 3.1623439 7.9992836 306548.5
152 2 52 1520000 520000 0.97484484 -0.96743507 2.6657784 3.1606085 7.9810619 306633.1
153 2 53 1530000 530000 0.97436325 -0.96694989 2.6619881 3.156581 8.0232362 306499.45
154 2 54 1540000 540000 0.97160552 -0.9701551 2.6598346 3.1470858 8.0132983 306483.0
155 2 55 1550000 550000 0.97288995 -0.96881953 2.6577156 3.1482289 7.9801609 306541.27
156 2 56 1560000 560000 0.97291868 -0.96986482 2.6567887 3.1462999 8.0019347 306524.61
157 2 57 1570000 570000 0.97233521 -0.96813584 2.6502708 3.1406357 8.0154472 306475.01
158 2 58 1580000 580000 0.97190011 -0.97018985 2.6540464 3.1417047 8.0020929 306388.6
159 2 59 1590000 590000 0.9697112 -0.97100865 2.6533304 3.1368865 8.0140493 306390.7
160 2 60 1600000 600000 0.9700568 -0.97013345 2.6549921 3.1399418 8.0198153 306379.99
161 2 61 1610000 610000 0.96997142 -0.97047929 2.6473214 3.1317972 7.9710843 306349.24
162 2 62 1620000 620000 0.96778453 -0.97136108 2.6474174 3.1277311 7.960271 306339.47
163 2 63 1630000 630000 0.96954114 -0.97138602 2.6484178 3.1313415 8.003078 306354.58
164 2 64 1640000 640000 0.96718268 -0.97068243 2.6439206 3.1240102 7.9855033 306367.11
165 2 65 1650000 650000 0.96909058 -0.9710144 2.6449701 3.1275895 8.028702 306338.77
166 2 66 1660000 660000 0.96628456 -0.97072164 2.6412537 3.1199569 8.003609 306327.11
167 2 67 1670000 670000 0.96606744 -0.97059774 2.6397882 3.1182896 7.9805291 306261.35
168 2 68 1680000 680000 0.96530073 -0.97127071 2.640129 3.1168074 7.9846682 306283.52
169 2 69 1690000 690000 0.96494764 -0.97094316 2.6370352 3.1135115 7.9482564 306313.84
170 2 70 1700000 700000 0.96543838 -0.9723009 2.6365564 3.1124111 7.9613531 306206.39
171 2 71 1710000 710000 0.96430718 -0.97153832 2.6329944 3.1079149 8.0187875 306276.2
172 2 72 1720000 720000 0.96409808 -0.97254513 2.6316798 3.1052798 8.0026252 306190.01
173 2 73 1730000 730000 0.96405234 -0.97257845 2.6377163 3.1112143 7.9777317 306156.42
174 2 74 1740000 740000 0.96362741 -0.97327709 2.6311715 3.1033335 7.9899014 306138.36
175 2 75 1750000 750000 0.96160225 -0.97555268 2.6278331 3.0946818 8.01317 306093.21
176 2 76 1760000 760000 0.96252798 -0.9746512 2.6227452 3.091884 7.9867727 306125.89
177 2 77 1770000 770000 0.96291739 -0.97298894 2.6245809 3.095966 8.0128337 306132.52
178 2 78 1780000 780000 0.9601531 -0.97525514 2.6230242 3.0879968 7.9991061 306096.63
179 2 79 1790000 790000 0.96109327 -0.97537426 2.6218522 3.0881158 7.9824675 306086.15
180 2 80 1800000 800000 0.95815198 -0.97468443 2.6200012 3.0825427 7.9718465 306045.96
181 2 81 1810000 810000 0.96138721 -0.97488355 2.617757 3.0849523 7.995052 306039.93
182 2 82 1820000 820000 0.95814437 -0.97463659 2.6184291 3.081007 8.0044446 306011.58
183 2 83 1830000 830000 0.95887973 -0.9757001 2.613596 3.0762135 7.9999487 305957.15
184 2 84 1840000 840000 0.95724602 -0.97500052 2.6118269 3.0726934 8.0154364 305969.1
185 2 85 1850000 850000 0.95746794 -0.97594931 2.6122823 3.0725329 8.0051733 305992.44
186 2 86 1860000 860000 0.9579646 -0.97786191 2.6098809 3.0689639 7.9812529 305926.08
187 2 87 1870000 870000 0.95586277 -0.97536462 2.6123753 3.0708028 8.0190655 305944.02
188 2 88 1880000 880000 0.95669958 -0.97768848 2.6098278 3.0671866 8.0245997 305897.17
189 2 89 1890000 890000 0.95463756 -0.97811543 2.6067651 3.0606041 8.0436525 305865.97
190 2 90 1900000 900000 0.95502847 -0.97769146 2.6066984 3.0615477 7.991937 305890.39
191 2 91 1910000 910000 0.95227976 -0.9767439 2.6018653 3.053539 8.0095326 305810.77
192 2 92 1920000 920000 0.95408353 -0.97836298 2.5975831 3.0503434 7.9801426 305827.46
193 2 93 1930000 930000 0.95230808 -0.97762197 2.6019537 3.0527918 7.9847329 305784.98
194 2 94 1940000 940000 0.95472862 -0.97872584 2.597033 3.0503981 7.9994572 305745.33
195 2 95 1950000 950000 0.95165143 -0.97777618 2.593505 3.043204 8.0047468 305757.11
196 2 96 1960000 960000 0.95189639 -0.97840207 2.5951407 3.0445812 8.0030894 305729.01
197 2 97 1970000 970000 0.94946409 -0.98005747 2.5923363 3.036473 8.0280646 305718.32
198 2 98 1980000 980000 0.95219685 -0.97969916 2.5917307 3.0403249 7.9806409 305724.13
199 2 99 1990000 990000 0.95062053 -0.9798221 2.5883407 3.0344474 7.9877328 305705.38
200 2 100 2000000 1000000 0.95011666 -0.98048489 2.5855328 3.0302209 8.0063046 305721.71
201 2 101 2010000 1010000 0.9480705 -0.98010145 2.5874255 3.0294279 8.0125389 305675.76
202 2 102 2020000 1020000 0.94898136 -0.98069232 2.5857337 3.0285114 8.0306997 305627.04
203 2 103 2030000 1030000 0.94946106 -0.9797787 2.5845416 3.0289525 7.9925781 305649.57
204 2 104 2040000 1040000 0.94866845 -0.97996143 2.580618 3.0236572 8.0047245 305608.77
205 2 105 2050000 1050000 0.94687739 -0.98126695 2.5814167 3.0204639 8.0248314 305586.51
206 2 106 2060000 1060000 0.94763612 -0.98143107 2.5805011 3.0205223 7.992025 305569.26
207 2 107 2070000 1070000 0.94713252 -0.9819257 2.5784344 3.0172055 7.981458 305547.59
208 2 108 2080000 1080000 0.94656417 -0.98171975 2.5766538 3.0147783 7.9800202 305547.61
209 2 109 2090000 1090000 0.94618711 -0.98176174 2.5753137 3.0128307 7.9965402 305542.45
210 2 110 2100000 1100000 0.94582643 -0.98248312 2.5738876 3.0101422 7.9830435 305497.87
211 2 111 2110000 1110000 0.94403189 -0.98243008 2.5701617 3.0037774 8.0185445 305462.07
212 2 112 2120000 1120000 0.94382509 -0.98382316 2.5693207 3.0012332 7.9997785 305439.83
213 2 113 2130000 1130000 0.94308303 -0.9841457 2.5705062 3.0009831 8.0209655 305516.39
214 2 114 2140000 1140000 0.94342118 -0.98250174 2.5677135 3.0003415 8.0136807 305413.42
215 2 115 2150000 1150000 0.94304209 -0.9838202 2.5675907 2.9983317 8.0039114 305404.82
216 2 116 2160000 1160000 0.94174662 -0.98291124 2.5625985 2.9923053 8.0355872 305386.02
217 2 117 2170000 1170000 0.94341139 -0.98406664 2.5644096 2.9954581 8.0077946 305405.03
218 2 118 2180000 1180000 0.9400715 -0.98371092 2.5600796 2.986474 7.9921391 305361.13
219 2 119 2190000 1190000 0.94056849 -0.98330182 2.5562423 2.9837913 8.0305814 305320.16
220 2 120 2200000 1200000 0.94014341 -0.98417169 2.5564098 2.9824513 8.0093758 305326.55
221 2 121 2210000 1210000 0.93984249 -0.98630021 2.5541121 2.9775736 8.0322426 305307.66
222 2 122 2220000 1220000 0.93844867 -0.98420576 2.5541012 2.9775665 8.009397 305301.44
223 2 123 2230000 1230000 0.93877364 -0.98550197 2.5511762 2.9738327 8.030505 305267.49
224 2 124 2240000 1240000 0.93897748 -0.987875 2.5515326 2.9721219 7.9773242 305137.97
225 2 125 2250000 1250000 0.93811156 -0.98546972 2.5498445 2.9715402 7.9784906 305178.49
226 2 126 2260000 1260000 0.93750871 -0.98502561 2.545688 2.9669235 7.9629955 305226.39
227 2 127 2270000 1270000 0.93651599 -0.98586815 2.5435401 2.962444 8.0159214 305146.28
228 2 128 2280000 1280000 0.93551033 -0.98743032 2.5427278 2.958561 8.0172336 305181.11
229 2 129 2290000 1290000 0.93518725 -0.98715297 2.5444749 2.9601008 8.0113572 305130.58
230 2 130 2300000 1300000 0.93533725 -0.98705531 2.5409668 2.9569154 8.0294559 305168.79
231 2 131 2310000 1310000 0.93346871 -0.98810732 2.5414981 2.9535919 7.9890567 305066.64
232 2 132 2320000 1320000 0.9346035 -0.98782976 2.5338863 2.9479598 7.9877945 305129.09
233 2 133 2330000 1330000 0.93311429 -0.98899829 2.5339271 2.9445983 8.0150828 305019.23
234 2 134 2340000 1340000 0.93339571 -0.98863532 2.5335182 2.9449745 8.0114637 305065.59
235 2 135 2350000 1350000 0.93344089 -0.98915522 2.5293831 2.9403873 7.9839758 305014.94
236 2 136 2360000 1360000 0.9327024 -0.98979785 2.5242346 2.9334884 8.0140062 304911.23
237 2 137 2370000 1370000 0.93100853 -0.99059413 2.5291781 2.9350949 7.9625515 304993.03
238 2 138 2380000 1380000 0.92847528 -0.98998021 2.5254727 2.9282035 7.9910183 304926.85
239 2 139 2390000 1390000 0.93064553 -0.99114072 2.5230239 2.9278495 7.9600589 304927.11
240 2 140 2400000 1400000 0.92995112 -0.99003819 2.5209259 2.9258124 8.0057829 304951.95
241 2 141 2410000 1410000 0.92987599 -0.99037334 2.5202234 2.9246621 8.0277529 304866.49
242 2 142 2420000 1420000 0.92906758 -0.99011065 2.5148739 2.9183626 8.0094909 304885.57
243 2 143 2430000 1430000 0.92801584 -0.98959899 2.522543 2.9249658 8.0029147 304839.65
244 2 144 2440000 1440000 0.92927729 -0.99164852 2.5147787 2.9170442 7.9615302 304886.04
245 2 145 2450000 1450000 0.9277051 -0.991006 2.5156068 2.9161565 7.9792776 304846.87
246 2 146 2460000 1460000 0.92746912 -0.99120673 2.5114479 2.9114429 8.0109696 304855.31
247 2 147 2470000 1470000 0.92730495 -0.99252285 2.5114169 2.9098495 8.000808 304820.48
248 2 148 2480000 1480000 0.92849665 -0.99183018 2.5098466 2.9107595 8.0350257 304786.67
249 2 149 2490000 1490000 0.9267086 -0.99191461 2.5093582 2.9075046 7.9796291 304752.51
250 2 150 2500000 1500000 0.92645758 -0.99164928 2.5060919 2.904127 8.005771 304759.15
251 2 151 2510000 1510000 0.92474239 -0.99220579 2.5077262 2.9026321 7.9959888 304667.55
252 2 152 2520000 1520000 0.92522363 -0.99271325 2.5017906 2.8969109 8.0120296 304755.25
253 2 153 2530000 1530000 0.92385555 -0.99396842 2.4997643 2.8915773 8.0264463 304654.68
254 2 154 2540000 1540000 0.92279319 -0.99366482 2.4981585 2.8886816 7.9667708 304670.24
255 2 155 2550000 1550000 0.92271903 -0.99505624 2.4982358 2.8872562 8.0217155 304596.47
256 2 156 2560000 1560000 0.92176826 -0.99359082 2.4964619 2.8855216 8.0346162 304583.96
257 2 157 2570000 1570000 0.92124782 -0.99543207 2.49218 2.8786178 8.0149246 304547.02
258 2 158 2580000 1580000 0.92105191 -0.99451183 2.4910034 2.8780675 8.0290029 304570.36
259 2 159 2590000 1590000 0.92007223 -0.99656664 2.49068 2.8742198 8.045531 304555.72
260 2 160 2600000 1600000 0.92095673 -0.99619939 2.4870503 2.8722841 8.0017051 304500.11
261 2 161 2610000 1610000 0.91953534 -0.99569504 2.4847774 2.8683834 8.0099788 304518.3
262 2 162 2620000 1620000 0.91908592 -0.99617992 2.4813473 2.8637944 8.0123093 304432.55
263 2 163 2630000 1630000 0.91730042 -0.99646033 2.4858914 2.8653798 7.9846501 304462.45
264 2 164 2640000 1640000 0.91845095 -0.9980139 2.4833465 2.8630071 8.0041234 304471.85
265 2 165 2650000 1650000 0.91778975 -0.99701358 2.4822167 2.8618858 7.9846362 304400.42
266 2 166 2660000 1660000 0.9156928 -0.99754869 2.4784952 2.8544838 8.0113656 304417.21
267 2 167 2670000 1670000 0.91679711 -0.99640514 2.4757598 2.8545484 8.0201601 304443.72
268 2 168 2680000 1680000 0.9161117 -0.99761983 2.4718815 2.8484273 8.0163002 304385.37
269 2 169 2690000 1690000 0.91532809 -0.99734943 2.4777833 2.8534241 8.0164324 304334.1
270 2 170 2700000 1700000 0.91479539 -0.99822918 2.4705901 2.8445521 7.9990326 304301.0
271 2 171 2710000 1710000 0.91540095 -0.9989052 2.4684265 2.8426209 8.0090056 304256.89
272 2 172 2720000 1720000 0.91423824 -0.99870247 2.4647796 2.8374326 8.0055504 304227.88
273 2 173 2730000 1730000 0.9137641 -0.99902631 2.4643901 2.836008 8.006557 304283.85
274 2 174 2740000 1740000 0.91418973 -0.99923137 2.4602981 2.8323494 7.9809027 304265.57
275 2 175 2750000 1750000 0.91281806 -0.9992485 2.4586931 2.8286698 7.9836395 304275.83
276 2 176 2760000 1760000 0.91144728 -0.99983604 2.4592071 2.82654 8.0100115 304201.52
277 2 177 2770000 1770000 0.90995708 -1.0011073 2.459255 2.8230814 7.9747092 304132.4
278 2 178 2780000 1780000 0.91177602 -1.0006357 2.4559687 2.8229952 8.0266732 304134.74
279 2 179 2790000 1790000 0.90957349 -1.0020224 2.4517965 2.8141324 7.9930357 304082.11
280 2 180 2800000 1800000 0.91195773 -1.0007474 2.4508474 2.8180347 8.0196494 304156.04
281 2 181 2810000 1810000 0.90964524 -1.0016623 2.4498345 2.8126382 8.0025935 304122.16
282 2 182 2820000 1820000 0.90894173 -1.0015651 2.4480362 2.8098818 7.9694361 304081.92
283 2 183 2830000 1830000 0.90943462 -1.0006109 2.444979 2.8085182 8.0457034 304079.63
284 2 184 2840000 1840000 0.90763086 -1.004354 2.4459844 2.8030747 7.991613 304003.37
285 2 185 2850000 1850000 0.90602119 -1.0022845 2.4438835 2.8006289 7.9866892 303981.97
